Mozilla/5.0 (Linux; Android 4.4.4; 6 Plus Build/KO369I.A1319655396; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/9331 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android  (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/; F103 Build/LRX21M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/3835 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 4.4.4; 6 Plus Build/KO369I.A1319655396; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/3328 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 8.0.1; HM 2S Build/KTU84Q; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/6061 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 5.1.1; 6 Plus Build/KO369I.A1319655396; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/9750 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 4.4; HM 2S Build/KTU84Q; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/8870 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 5.1.1; ONEPLUS Build/NMF26F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/2270 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/WIFI Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android ; F103 Build/LRX21M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/2349 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 4.4; ONEPLUS Build/NMF26F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/7547 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android Kit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/; 6 Plus Build/KO369I.A1319655396; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/9781 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 5.1.1; F103 Build/LRX21M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/0883 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 8.1.3; F103 Build/LRX21M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/9313 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android ; ONEPLUS Build/NMF26F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/7110 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/WIFI Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android  (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/; SM-G9200 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/0904 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 7.1.2; F103 Build/LRX21M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/9630 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 4.4.4; A57 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/1073 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 4.4; F103 Build/LRX21M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/4057 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 7.1.2; SM-G9200 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/6717 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 7.1.2; SM-G9200 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/0060 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 4.4.4; 7 Plus Build/KOT56I.A1215155364; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/2015 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/WIFI Language/zh_CN ABI/arm64
